Tipo_Pericia,Tipo_Local,Qtd_Objetos,Qtd_Fotos,Qtd_Fitas,Horario_Exame,Delegacia,Tecnica_Utilizada,Violencia_Domestica,Vitima_Idosa,Classificacao_Prioridade
Marca em Animal,Hospital,2,54,2,2023-02-06 03:58:00,DEAM (Mulher),Empoamento,False,False,0.1433
Infanticídio,Terreno Baldio,0,7,1,2023-02-09 19:26:00,DHPP (Homicídios),"Macrofotografia, Empoamento",True,False,0.891
Abandono de Incapaz,Via Pública,1,75,0,2023-05-14 00:40:00,DRFC (Furtos),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.88
Cadáver Encontrado,Hospital,5,11,6,2023-06-02 04:44:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",True,True,0.4783
Incêndio (com vítima),Residência,6,13,0,2023-02-22 21:12:00,DHPP (Homicídios),"Empoamento, Macrofotografia",True,True,0.7466
Latrocínio e/ou Tentativa de Latrocínio,Área Rural,1,18,2,2023-06-22 20:12:00,2ª DP,Luz forense/lanterna,False,True,0.8795
Roubo,DP,5,22,0,2023-06-12 18:09:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.6784
Roubo,Residência,0,6,0,2023-06-14 07:55:00,1ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.5934
Abandono de Incapaz,Hospital,0,22,2,2023-05-31 10:40:00,2ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,True,0.8682
Dano Seguido de Lesão Corporal,Hospital,10,12,0,2023-11-02 11:46:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia",True,False,0.5836
Ossada Encontrada,Terreno Baldio,1,53,1,2023-01-12 15:00:00,3ª DP,"Empoamento, Luz forense/lanterna",True,False,0.3254
Aborto,Via Pública,4,8,0,2023-09-22 19:45:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.2617
Cadáver Encontrado,Área Rural,1,22,1,2023-08-21 10:31:00,3ª DP,"Empoamento, Macrofotografia",True,False,0.3252
Violação de Domicílio,Estabelecimento Comercial,7,15,4,2023-07-15 09:03:00,2ª DP,Empoamento,True,True,0.4291
Maus Tratos de Animal,Residência,3,89,0,2023-05-22 09:16:00,DHPP (Homicídios),Empoamento,False,False,0.1028
Estelionato,DP,2,24,0,2023-04-12 03:59:00,DRFC (Furtos),"Luz forense/lanterna, Empoamento",True,True,0.4989
Infanticídio,DP,0,17,3,2023-01-01 12:17:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna, Macrofotografia",False,True,0.8005
Desmanche de Veículos,Terreno Baldio,0,21,5,2023-09-26 13:54:00,DRFC (Furtos),"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.1784
Afogamento,Estabelecimento Comercial,1,21,2,2023-08-20 09:53:00,1ª DP,Empoamento,False,False,0.1757
Dano Seguido de Lesão Corporal,Terreno Baldio,1,13,0,2023-07-06 07:23:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.563
Desmanche de Veículos,DP,1,18,0,2023-10-28 13:55:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna",False,True,0.2601
Roubo Com Estupro,Hospital,7,52,3,2023-12-23 16:40:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",False,True,0.8679
Explosão (com vítima),Hospital,2,39,0,2023-06-03 00:56:00,DHPP (Homicídios),Empoamento,True,False,0.544
Lesão Corporal,Terreno Baldio,0,9,5,2023-03-10 11:23:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna",True,False,0.5449
Estelionato,Área Rural,0,29,0,2023-10-19 06:41:00,DEAM (Mulher),"Empoamento, Macrofotografia, Luz forense/lanterna",False,False,0.1707
Tentativa de Suicídio,Estabelecimento Comercial,2,67,2,2023-07-18 11:58:00,DRFC (Furtos),Macrofotografia,False,True,0.3261
Tráfico de Entorpecentes,DP,7,49,0,2023-06-23 20:29:00,1ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.3329
Furto Qualificado (arrombamento),DP,0,6,4,2023-10-22 05:05:00,3ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.3249
Dano Seguido de Lesão Corporal,Via Pública,2,30,1,2023-06-25 15:10:00,DHPP (Homicídios),Luz forense/lanterna,False,False,0.4305
Infanticídio,DP,3,43,0,2023-11-15 12:44:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.7378
Adulteração de Placa e/ou Lacre,Residência,0,89,2,2023-08-28 01:14:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,True,0.439
Afogamento,Pátio,0,25,4,2023-08-08 10:20:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.2631
Explosão (sem vítima),Via Pública,4,7,1,2023-12-05 12:42:00,2ª DP,Macrofotografia,True,False,0.2678
Incêndio (sem vítima),Terreno Baldio,7,31,1,2023-06-06 11:05:00,DEAM (Mulher),Macrofotografia,True,False,0.2882
Violação de Domicílio,Terreno Baldio,0,93,0,2023-04-20 06:34:00,DRFC (Furtos),"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.198
Furto de Energia Elétrica ou Termodinâmica,Estabelecimento Comercial,0,16,5,2023-02-17 22:19:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna",False,False,0.1887
Adulteração de Placa e/ou Lacre,Terreno Baldio,4,12,0,2023-12-24 21:29:00,2ª DP,"Luz forense/lanterna, Macrofotografia",False,True,0.2716
Furto,Pátio,2,15,0,2023-08-02 07:17:00,DEAM (Mulher),Empoamento,False,False,0.1795
Disparo de Arma de Fogo,DP,1,13,0,2023-08-06 20:58:00,3ª DP,Macrofotografia,True,False,0.5278
Adulteração de Placa e/ou Lacre,DP,1,28,0,2023-04-03 02:25:00,1ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.1527
Abandono de Incapaz,Via Pública,1,58,7,2023-09-14 13:34:00,3ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.7247
Desmanche de Veículos,Via Pública,5,32,0,2023-11-23 11:10:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia",True,False,0.2914
Feto Encontrado,Residência,1,31,0,2023-06-13 04:48:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.8086
Morte Aparentemente Natural,Estabelecimento Comercial,3,43,0,2023-01-16 19:08:00,3ª DP,Empoamento,False,False,0.193
Roubo,DP,2,27,3,2023-09-25 14:59:00,DEAM (Mulher),"Empoamento, Macrofotografia",False,True,0.5471
Ossada Encontrada,Terreno Baldio,2,6,0,2023-06-04 11:24:00,DHPP (Homicídios),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1115
Receptação,DP,1,33,1,2023-04-03 14:23:00,DCA (Criança e Adolescente),Empoamento,False,False,0.121
Cadáver Encontrado,Estabelecimento Comercial,0,17,2,2023-12-13 14:17:00,2ª DP,"Empoamento, Macrofotografia",False,False,0.1152
Cadáver Encontrado,Via Pública,4,7,3,2023-08-21 01:15:00,3ª DP,Empoamento,True,True,0.4415
Receptação,Área Rural,3,109,2,2023-07-26 22:03:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3369
Latrocínio e/ou Tentativa de Latrocínio,Hospital,2,5,0,2023-03-08 07:13:00,DEAM (Mulher),"Macrofotografia, Empoamento",True,False,0.8715
Cadáver Encontrado,DP,0,21,3,2023-04-30 16:08:00,1ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.421
Estelionato,Residência,0,40,0,2023-09-19 19:30:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.194
Furto Qualificado (arrombamento),Residência,0,23,0,2023-08-01 07:54:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.284
Incêndio (com vítima),Hospital,4,61,2,2023-03-23 20:30:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia",False,False,0.3672
Disparo de Arma de Fogo,Estabelecimento Comercial,1,92,3,2023-11-14 03:13:00,DHPP (Homicídios),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.5768
Latrocínio e/ou Tentativa de Latrocínio,Área Rural,3,18,0,2023-06-19 07:02:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia",True,False,0.8444
Aborto,Área Rural,4,21,1,2023-03-08 20:13:00,DEAM (Mulher),Empoamento,False,False,0.1758
Aborto,Estabelecimento Comercial,4,7,3,2023-11-17 08:35:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1951
Cadáver Encontrado,Hospital,1,28,2,2023-08-10 09:45:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1895
Desmanche de Veículos,Terreno Baldio,0,11,1,2023-04-11 13:14:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,False,0.3254
Furto Qualificado (arrombamento),Pátio,4,8,0,2023-08-20 13:45:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia",False,False,0.1892
Furto de Energia Elétrica ou Termodinâmica,DP,0,9,1,2023-06-22 15:51:00,1ª DP,"Luz forense/lanterna, Empoamento",False,False,0.1861
Afogamento,Via Pública,0,5,0,2023-12-21 08:18:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.4677
Cadáver Encontrado,Terreno Baldio,0,24,5,2023-05-15 08:25:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.3421
Maus Tratos de Animal,Residência,1,11,3,2023-09-03 02:58:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento",True,False,0.3433
Explosão (com vítima),Hospital,0,8,2,2023-05-22 14:45:00,DRFC (Furtos),Empoamento,False,False,0.4073
Explosão (sem vítima),Terreno Baldio,3,22,2,2023-02-23 14:53:00,DHPP (Homicídios),Empoamento,False,False,0.1744
Abandono de Incapaz,Terreno Baldio,1,16,1,2023-06-12 14:39:00,2ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.8728
Furto em Interior de Veículo,Via Pública,2,77,0,2023-03-28 23:54:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia",False,False,0.1829
Furto de Energia Elétrica ou Termodinâmica,Hospital,0,30,1,2023-08-03 12:08:00,DEAM (Mulher),"Empoamento, Macrofotografia, Luz forense/lanterna",True,True,0.4643
Roubo,Residência,3,13,1,2023-12-09 00:47:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.503
Lesão Corporal,Residência,12,21,2,2023-04-23 17:19:00,1ª DP,Luz forense/lanterna,False,True,0.5449
Veículo Localizado (furtado ou roubado),Área Rural,0,26,0,2023-12-25 08:53:00,DRFC (Furtos),"Empoamento, Macrofotografia",True,False,0.2673
Eletroplessão,Pátio,1,50,2,2023-05-25 20:37:00,2ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.3178
Furto de Energia Elétrica ou Termodinâmica,Estabelecimento Comercial,6,58,3,2023-10-11 04:51:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",True,True,0.4397
Explosão (com vítima),Estabelecimento Comercial,4,29,0,2023-12-18 05:45:00,DRFC (Furtos),"Luz forense/lanterna, Empoamento",True,False,0.5789
Feto Encontrado,Área Rural,4,8,0,2023-02-27 00:50:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,False,0.8652
Pichação,Estabelecimento Comercial,4,29,4,2023-05-10 17:21:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento",True,False,0.3298
Roubo,Terreno Baldio,4,28,1,2023-10-25 15:57:00,2ª DP,"Luz forense/lanterna, Empoamento",False,False,0.4451
Morte Aparentemente Natural,Estabelecimento Comercial,0,30,1,2023-03-12 04:40:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.4016
Maus Tratos de Animal,Via Pública,10,29,1,2023-03-28 22:39:00,DRFC (Furtos),Empoamento,False,True,0.2571
Latrocínio e/ou Tentativa de Latrocínio,Via Pública,1,12,1,2023-03-30 15:09:00,DHPP (Homicídios),Empoamento,True,False,0.8535
Afogamento,DP,1,19,0,2023-02-26 02:11:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3105
Local de Estupro e/ou Veículo Envolvido em Estupro,Hospital,19,11,1,2023-09-05 00:34:00,1ª DP,Luz forense/lanterna,False,False,0.739
Exercício Arbitrário das Próprias Razões,Estabelecimento Comercial,0,30,0,2023-07-17 19:45:00,DRFC (Furtos),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1824
Receptação,Pátio,6,40,0,2023-12-24 20:06:00,1ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.1386
Tentativa de Suicídio,Residência,32,19,0,2023-10-07 22:45:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.3448
Local de Estupro e/ou Veículo Envolvido em Estupro,Terreno Baldio,0,12,1,2023-02-09 05:45:00,DEAM (Mulher),Empoamento,True,True,0.9618
Aborto,Área Rural,3,34,0,2023-01-10 14:34:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento",False,False,0.1723
Furto,Via Pública,0,17,0,2023-05-25 15:20:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,False,0.306
Infanticídio,Hospital,2,19,1,2023-02-11 03:30:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,True,1.0
Infanticídio,Área Rural,1,18,4,2023-05-31 20:04:00,1ª DP,"Macrofotografia, Luz forense/lanterna",False,True,0.8264
Furto em Interior de Veículo,DP,0,12,4,2023-07-29 07:04:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,False,0.2895
Exercício Arbitrário das Próprias Razões,Residência,0,69,0,2023-12-12 04:34:00,DRFC (Furtos),"Empoamento, Macrofotografia",False,False,0.1166
Explosão (sem vítima),Estabelecimento Comercial,0,16,0,2023-08-23 15:57:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia",False,True,0.3428
Tráfico de Entorpecentes,Via Pública,0,23,1,2023-03-17 18:53:00,2ª DP,"Luz forense/lanterna, Macrofotografia",True,True,0.476
Lesão Corporal,Via Pública,1,23,3,2023-05-24 22:53:00,2ª DP,Luz forense/lanterna,True,False,0.5608
Violação de Domicílio,Terreno Baldio,2,38,0,2023-07-13 15:02:00,1ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.428
Adulteração de Placa e/ou Lacre,Pátio,3,62,0,2023-07-31 12:42:00,2ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1867
Desmanche de Veículos,Estabelecimento Comercial,0,17,2,2023-12-16 22:52:00,DHPP (Homicídios),Luz forense/lanterna,False,True,0.3261
Afogamento,Hospital,3,34,1,2023-01-13 11:31:00,DEAM (Mulher),Empoamento,False,False,0.1546
Pichação,Pátio,8,8,0,2023-06-06 11:21:00,DEAM (Mulher),"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.2973
Incêndio (com vítima),Pátio,6,52,0,2023-03-29 11:44:00,1ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.7165
Local de Estupro e/ou Veículo Envolvido em Estupro,Estabelecimento Comercial,9,47,2,2023-03-01 00:18:00,DRFC (Furtos),"Empoamento, Luz forense/lanterna",True,True,0.9883
Suicídio,Terreno Baldio,1,18,1,2023-01-15 23:26:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna, Macrofotografia",False,True,0.2754
Extorsão,Estabelecimento Comercial,7,78,0,2023-01-18 03:38:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.425
Furto em Interior de Veículo,Pátio,1,19,1,2023-11-23 02:32:00,3ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.3134
Disparo de Arma de Fogo,DP,8,47,1,2023-03-01 08:23:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna",True,True,0.731
Furto em Interior de Veículo,Terreno Baldio,1,32,3,2023-08-27 22:47:00,DEAM (Mulher),"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.4623
Veículo Localizado (furtado ou roubado),Residência,6,39,0,2023-05-22 03:51:00,1ª DP,"Empoamento, Macrofotografia",True,False,0.3232
Marca em Animal,DP,3,69,9,2023-12-27 01:36:00,1ª DP,Macrofotografia,True,False,0.3171
Desmanche de Veículos,DP,1,31,0,2023-03-28 00:02:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.4593
Tentativa de Suicídio,DP,2,9,3,2023-07-16 19:33:00,DCA (Criança e Adolescente),Empoamento,True,True,0.4896
Explosão (com vítima),Hospital,3,25,1,2023-01-20 04:28:00,DEAM (Mulher),"Empoamento, Macrofotografia",False,False,0.4002
Lesão Corporal,Terreno Baldio,1,14,0,2023-10-15 16:41:00,3ª DP,"Luz forense/lanterna, Empoamento",True,False,0.5947
Explosão (com vítima),Residência,13,11,0,2023-11-29 09:53:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento",False,False,0.4007
Feto Encontrado,Via Pública,2,16,0,2023-11-17 22:18:00,DCA (Criança e Adolescente),Macrofotografia,True,True,0.9985
Tráfico de Entorpecentes,Via Pública,2,35,3,2023-11-10 06:30:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1211
Maus Tratos de Animal,DP,3,89,1,2023-07-12 10:49:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.2734
Ameaça,Estabelecimento Comercial,0,15,2,2023-03-28 22:21:00,DEAM (Mulher),"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.2609
Roubo,Pátio,0,14,5,2023-07-22 13:13:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",False,True,0.5701
Dano Seguido de Lesão Corporal,Terreno Baldio,11,8,1,2023-07-09 06:47:00,DRFC (Furtos),Macrofotografia,True,False,0.5201
Roubo Com Estupro,Terreno Baldio,0,34,1,2023-10-14 15:19:00,1ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.7381
Tentativa de Homicídio,Área Rural,1,51,0,2023-04-22 06:25:00,DHPP (Homicídios),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.8249
Furto de Energia Elétrica ou Termodinâmica,Área Rural,2,8,0,2023-06-01 00:49:00,DHPP (Homicídios),Luz forense/lanterna,True,False,0.3211
Arremesso de Projétil,Área Rural,1,19,0,2023-01-31 02:08:00,1ª DP,"Luz forense/lanterna, Macrofotografia",False,True,0.3449
Afogamento,Terreno Baldio,0,17,0,2023-05-12 04:38:00,DHPP (Homicídios),Luz forense/lanterna,True,True,0.419
Receptação,DP,3,29,0,2023-11-22 10:17:00,DEAM (Mulher),Empoamento,True,True,0.4039
Furto em Interior de Veículo,Via Pública,1,9,3,2023-07-20 16:12:00,1ª DP,Macrofotografia,False,False,0.1582
Roubo,Área Rural,2,17,1,2023-09-21 05:38:00,DRFC (Furtos),"Empoamento, Macrofotografia",False,True,0.5824
Explosão (com vítima),DP,2,22,1,2023-09-07 03:19:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento, Macrofotografia",True,True,0.658
Ossada Encontrada,Área Rural,2,18,3,2023-01-24 16:28:00,2ª DP,"Empoamento, Macrofotografia",False,False,0.1421
Ameaça,Hospital,1,58,0,2023-11-05 09:26:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.2745
Furto d'água,Hospital,4,17,4,2023-11-19 21:48:00,DHPP (Homicídios),Luz forense/lanterna,True,True,0.4298
Ossada Encontrada,Residência,2,7,0,2023-09-22 22:34:00,DRFC (Furtos),Macrofotografia,False,False,0.1891
Disparo de Arma de Fogo,Via Pública,2,42,0,2023-09-30 23:31:00,3ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",False,False,0.3601
Adulteração de Placa e/ou Lacre,Terreno Baldio,5,20,4,2023-07-09 22:25:00,2ª DP,"Macrofotografia, Empoamento",True,False,0.2504
Tentativa de Homicídio,Estabelecimento Comercial,0,7,0,2023-11-11 11:53:00,DRFC (Furtos),"Empoamento, Macrofotografia",True,False,0.8595
Ossada Encontrada,Pátio,5,26,1,2023-05-24 18:36:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,False,0.2552
Feminicídio,Área Rural,6,24,0,2023-05-02 02:44:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.8906
Furto,Área Rural,1,5,1,2023-03-14 04:06:00,DHPP (Homicídios),"Empoamento, Macrofotografia",True,False,0.2788
Estelionato,Área Rural,3,65,1,2023-05-24 01:54:00,2ª DP,Luz forense/lanterna,True,False,0.3411
Extorsão,Estabelecimento Comercial,0,14,0,2023-03-18 02:10:00,DRFC (Furtos),"Empoamento, Macrofotografia, Luz forense/lanterna",True,True,0.7429
Furto,Via Pública,2,25,2,2023-10-23 10:32:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna",True,False,0.2571
Incêndio (sem vítima),Residência,1,50,1,2023-12-24 18:47:00,1ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.3216
Aborto,Terreno Baldio,4,17,0,2023-10-27 11:33:00,DEAM (Mulher),Macrofotografia,True,False,0.2783
Furto,Residência,8,14,1,2023-10-02 09:19:00,3ª DP,"Macrofotografia, Luz forense/lanterna",True,False,0.3477
Afogamento,Estabelecimento Comercial,0,15,0,2023-04-28 17:55:00,DHPP (Homicídios),Empoamento,True,True,0.4578
Cadáver Encontrado,Terreno Baldio,2,44,12,2023-10-14 11:24:00,DHPP (Homicídios),Empoamento,True,False,0.2891
Aborto,Via Pública,1,23,3,2023-01-27 21:40:00,DEAM (Mulher),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.3095
Infanticídio,Pátio,0,23,1,2023-10-05 05:12:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,True,0.8653
Furto em Interior de Veículo,DP,1,20,0,2023-10-13 09:38:00,DRFC (Furtos),Empoamento,False,False,0.1973
Afogamento,Pátio,1,12,0,2023-01-14 03:13:00,3ª DP,"Luz forense/lanterna, Macrofotografia",True,True,0.4411
Explosão (com vítima),Estabelecimento Comercial,1,11,4,2023-12-02 22:23:00,2ª DP,"Macrofotografia, Empoamento",False,False,0.3571
Extorsão,Pátio,0,18,1,2023-02-09 12:05:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.581
Dano Seguido de Lesão Corporal,Via Pública,0,82,2,2023-10-06 04:01:00,DEAM (Mulher),"Macrofotografia, Luz forense/lanterna",True,False,0.5761
Abandono de Incapaz,Terreno Baldio,4,31,0,2023-05-05 13:35:00,1ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.6596
Furto,Residência,7,20,1,2023-03-03 10:27:00,DRFC (Furtos),"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.2721
